year,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9a,fin9b,fin10,fin11_0,fin11_1,fin11_2,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin13_1,fin13a,fin13b,fin13c,fin13d,fin13e,fin13f,fin13f_1,fin14a,fin14b,fin14c,fin14d,fin14e,fin15,fin16,fin17a,fin17b,fin17c,fin17d,fin17e,fin17f,fin18,fin19,fin20,fin21,fin22a,fin22a_1,fin22b,fin22c,fin22d,fin22e,fin22f,fin22g,fin22h,fin23,fin24,fin24a,fin24b,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2,fin25e3,fin25e4,fin26a,fin26b,fin27,fh1,fin28,fh2,fin29,fh2a,fin30,fin31a,fin31b,fin31c,fin31d,fin32,fin33,fin34a,fin34b,fin34c,fin34d,fin35,fin36,fin36a,fin37,fin38,fin39a,fin39b,fin39c,fin39d,fin40,fin41,fin41a,fin42,fin43a,fin43b,fin43c,fin43d,fin44,fin45,internet_use,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con15,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32,fin46,fin47,fin48a,fin48b,fin48c,fin48d,fin48e,fin48f,fin49a,fin49b,fin49c,fin49d,fin49e,fin49f,fin50,fin51
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,196627200,0.623476321,2,19,2,1,2,2,0,1,1,1,1,0,4,4,4,4,0,4,2,1,2,,,,,,,,,,,,,,,,,,,1,1,3,3,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,2,,,,2,2,1,2,,,,2,2,,4,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,2,,1,2,2,2,2,2,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,196672462,0.878810888,1,61,3,2,2,2,1,1,1,1,1,1,4,1,1,4,0,2,3,1,2,2,1,2,2,,1,1,2,2,,,,,,,,,,,3,3,1,2,1,2,,,,,,,,,1,2,2,2,3,1,,1,2,,1,2,2,,1,2,1,,,,1,3,2,2,,,,2,2,,1,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,1,1,2,,,2,2,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,2,,1,1,1,2,2,1,4,2,,1,1,1,2,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,196779272,0.974752125,1,58,2,5,2,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,1,3,2,2,2,,,,,,,,,2,2,1,,,,,2,1,1,2,1,2,2,2,2,2,,,,5,1,2,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,196857989,0.949788264,2,15,1,1,2,1,0,0,0,0,1,1,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,1,5,1,3,1,,,,,,,,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,2,,1,1,1,2,2,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,196917598,0.85798152,1,15,2,1,1,1,1,1,1,1,1,1,4,4,4,4,1,4,1,1,2,1,2,1,3,,1,2,2,2,,,,,,,,,,,1,2,3,1,2,2,,,,,,,,,1,1,2,2,2,2,,2,1,1,2,1,1,,2,2,2,,,,2,2,5,2,,,,2,2,,4,2,1,1,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,1,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,2,,2,2,2,1,1,2,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,196934777,2.161449806,1,70,1,3,1,2,0,1,1,1,0,0,4,4,4,2,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,3,3,2,,,,2,2,,1,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,1,4,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,196982664,1.132091351,1,18,1,2,2,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,,,,,,,,,2,1,2,2,1,2,,2,1,2,2,1,2,,2,2,1,,,,2,1,1,2,,,,2,2,,4,1,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,1,2,,2,1,,1,1,1,,1,1,1,1,2,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,197060895,1.208129537,1,17,2,5,2,1,0,1,1,1,0,0,4,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,3,1,1,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,3,2,2,,,,1,1,1,,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,197087173,1.679646235,2,50,2,1,1,2,0,1,1,1,1,1,4,4,4,4,1,4,3,1,2,,,,,,,,,,,,,,,,,,,1,1,3,3,1,1,2,,,,,,,,,2,1,2,3,2,2,,2,1,1,2,1,2,,2,2,2,,,,2,1,3,1,1,1,2,1,1,3,,2,2,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,2,2,1,2,2,2,2,,,,,1,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,197118359,2.023061021,2,70,1,3,1,1,0,0,0,0,1,0,4,4,4,2,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,7,,5,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,6,0,2,1,1,1,1,2,8,2,1,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,197132800,1.336257361,1,28,2,2,1,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,2,2,2,,,,1,3,2,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,1,1,2,2,,2,2,1,4,1,4,,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,97,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,197618491,0.545596889,2,25,2,2,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,1,1,1,1,3,2,,1,1,1,2,,,,,,,,,,,1,5,1,1,2,1,1,,,,,,,,2,1,2,3,1,2,,2,1,1,2,1,1,,2,2,1,,,,3,2,4,2,,,,1,1,3,,2,1,1,1,1,1,1,2,2,,,,,1,1,1,1,,,2,2,,1,2,2,1,,,1,1,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,2,2,2,,1,1,,1,1,1,,1,1,1,2,1,1,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,197696816,2.821818715,1,52,1,3,1,2,1,1,1,1,1,1,4,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,,,,,,,,2,1,1,1,3,2,,2,2,,2,2,2,1,2,1,2,,,,5,2,1,2,,,,2,2,,4,2,2,,1,1,1,1,2,1,1,2,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,1,2,2,1,,2,1,1,,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,198025505,0.588359556,1,25,3,4,1,2,1,1,1,1,1,1,1,4,4,4,1,2,1,1,1,1,2,2,2,,1,1,1,2,,,,,,,,,,,2,1,1,1,2,1,2,,,,,,,,1,1,2,2,1,1,,1,2,,1,2,2,,2,1,2,,,,1,3,1,2,,,,1,1,1,,2,1,3,1,1,1,1,1,1,2,2,,1,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,1,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,198454967,1.202201283,1,42,1,2,1,2,1,1,1,1,0,1,4,4,4,4,0,4,3,1,2,2,2,2,3,,2,1,2,2,,,,,,,,,,,3,2,2,2,2,2,,,,,,,,,2,1,2,2,1,2,,2,2,,2,2,2,,2,2,2,,,2,2,1,2,2,,,,2,2,,1,1,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,198543305,1.322911211,2,36,2,5,1,1,1,1,1,1,1,1,1,4,4,4,0,4,1,1,2,2,2,4,4,1,1,1,2,2,,,,,,,,,,,3,3,3,1,2,2,,,,,,,,,1,1,2,3,2,2,,2,1,1,2,1,1,,2,2,2,,,,1,2,2,2,,,,2,2,,4,1,2,,1,1,1,1,1,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,2,2,,1,,1,4,1,1,2,2,,2,2,1,4,1,4,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,97,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,198599651,0.398556134,2,28,3,4,1,1,1,1,1,1,1,1,1,4,4,4,1,4,1,1,2,1,1,2,2,,1,1,1,2,,,,,,,,,,,5,5,5,1,2,2,,,,,,,,,1,1,2,2,2,1,,1,2,,2,2,1,,1,1,2,,,,1,2,5,2,,,,2,1,4,,2,1,1,1,1,1,1,1,2,,,,,1,1,1,2,,,3,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,2,,1,1,1,1,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,198711473,1.432473777,2,18,2,5,2,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,1,,2,2,2,,,,2,4,4,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,2,,2,2,2,2,1,2,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,198727315,1.487520871,1,60,2,4,2,2,0,0,0,0,0,1,4,4,4,2,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,,1,,,,,2,2,,2,,2,2,2,2,2,,,2,5,3,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,8,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,198749550,1.246952641,2,20,2,4,1,1,1,1,1,1,1,1,1,4,4,4,1,4,1,1,2,1,2,1,1,,1,1,1,2,,,,,,,,,,,1,2,1,1,1,1,1,,,,,,,,1,1,2,1,2,2,,2,1,2,1,1,1,,1,1,1,,,,2,2,3,1,1,1,1,1,1,1,,2,1,1,1,1,1,1,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,2,1,2,,2,1,1,2,1,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,198786347,1.394605694,2,18,2,2,2,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,1,1,1,2,2,,,,,,,,,2,1,1,1,2,2,,2,1,1,2,1,2,2,2,2,2,,,,7,,1,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,198859550,1.207982648,1,31,1,1,2,1,0,1,1,1,1,0,4,4,4,1,0,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,1,2,2,4,1,1,1,,,,,,,,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,2,5,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,198957222,2.023061021,2,72,1,2,2,1,0,0,0,0,1,1,4,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,2,,2,,,,1,2,2,,2,,1,,1,2,1,,,,8,,1,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,2,1,2,1,1,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199018263,0.940726254,2,20,2,2,1,2,1,1,1,1,0,0,4,4,4,4,0,4,1,1,1,1,2,3,2,,1,1,1,2,,,,,,,,,,,1,3,1,2,1,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,7,,4,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199027174,0.525320008,1,40,3,4,1,1,1,1,1,1,1,1,1,4,4,4,1,2,1,1,1,1,2,2,5,,1,1,1,2,,,,,,,,,,,2,2,1,1,2,2,,,,,,,,,1,2,2,2,2,2,,2,2,,2,2,1,,1,2,3,,,,1,3,4,2,,,,2,2,,5,2,1,3,1,1,1,1,1,1,2,2,,1,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,3,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199100793,1.453605297,1,45,2,5,1,2,0,1,1,1,1,1,4,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,,,,,,,,,2,1,2,1,2,1,,2,1,1,2,1,1,,2,1,2,,,,1,2,4,2,,,,1,1,1,,2,1,1,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,2,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199304557,0.949083362,1,17,2,2,1,1,0,1,1,1,1,1,4,4,4,4,1,4,2,1,2,,,,,,,,,,,,,,,,,,,1,1,1,3,1,1,2,,,,,,,,,2,1,2,1,2,2,,2,1,2,2,2,1,,2,2,2,,,,2,2,5,2,,,,2,1,3,,2,2,,2,,1,2,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,1,1,2,1,2,2,,,,,,,,,,,,,1,8,2,2,1,8,2,2,5,2,,2,2,2,1,1,2,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199348081,0.297222415,2,35,2,5,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,2,2,2,1,2,,2,1,1,2,1,2,,1,1,1,,,,2,1,2,2,,,,1,1,1,,1,2,,2,,1,1,2,1,2,1,,,1,1,1,1,,,1,1,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199355573,1.192070442,2,48,3,5,1,2,1,1,1,1,0,1,1,4,4,4,1,1,1,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,2,2,2,1,2,2,,,,,,,,,1,1,2,2,1,1,,1,2,,2,2,2,,2,2,2,,,2,5,3,1,2,,,,1,2,,4,1,1,1,1,1,1,1,1,1,2,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199380234,0.805419691,1,16,2,3,2,1,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,2,1,1,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,1,2,2,5,1,2,1,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,2,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199388423,1.973831616,1,32,1,1,1,1,1,1,1,1,0,1,4,4,4,2,0,4,1,1,1,2,2,1,3,,1,2,2,2,,,,,,,,,,,3,3,3,2,2,2,,,,,,,,,1,2,2,1,2,1,,2,2,,2,2,2,,2,2,2,,,2,3,2,3,2,,,,2,2,,4,2,2,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,0,2,1,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199464408,0.818766654,1,19,2,3,2,2,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,1,1,2,,,,,,,,,2,1,2,3,2,2,,2,1,2,2,2,2,,2,2,1,,,2,2,1,5,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199503774,0.301726681,2,38,3,5,1,1,1,1,1,1,1,1,1,4,4,4,0,1,1,1,1,1,1,2,3,,1,1,1,2,,,,,,,,,,,2,3,3,2,2,2,,,,,,,,,1,2,2,3,2,2,,2,2,,2,2,1,,2,2,2,,,,1,2,3,2,,,,2,2,,2,2,2,,1,2,1,1,2,1,2,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,1,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199601104,1.583266944,1,40,1,3,1,1,0,1,1,1,1,0,4,4,4,2,1,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,4,5,1,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,2,,,,2,1,5,2,,,,2,1,3,,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,2,1,1,,,,,,,,,,,,,,1,,2,1,,2,,,2,2,,2,2,,2,1,,2,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199867056,1.431410641,1,24,1,3,1,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,1,2,2,,,,,,,,,2,1,2,3,2,1,,2,2,,2,2,1,,2,2,2,,,,3,2,2,2,,,,2,2,,2,2,2,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,2,2,2,2,1,1,1,2,6,2,,,,1,,,,,,,,,,,,,,,,1,,4,2,,2,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,199879344,0.929047108,1,20,2,3,2,1,0,1,1,1,0,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,2,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,2,2,3,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200043119,0.392239704,1,34,2,5,1,2,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,2,1,2,2,,1,1,2,2,,,,,,,,,,,3,1,1,1,2,1,2,,,,,,,,1,1,2,2,1,1,,2,2,,2,2,1,,2,2,2,,,,1,3,4,1,1,2,2,2,1,3,,1,1,3,1,1,1,1,1,1,2,1,,,1,2,1,1,,,1,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200078779,1.056295244,2,40,1,3,1,1,1,1,1,1,1,1,4,4,4,2,0,2,1,1,2,2,2,3,2,,1,2,2,2,,,,,,,,,,,3,2,3,1,1,2,,,,,,,,,1,1,2,2,2,2,,2,1,1,2,1,2,,2,2,2,,,,2,2,1,2,,,,2,2,,4,2,2,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200126278,0.77599701,1,25,2,1,1,2,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,4,2,1,2,2,,,,,,,,,2,1,1,2,2,2,,2,2,,2,2,1,2,2,2,2,,,,2,2,4,2,,,,2,2,,4,2,2,,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,8,2,2,1,2,2,2,5,2,,2,2,2,2,2,2,1,2,1,1,2,2,,
