economy,economycode,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Ghana,GHA,122111012,0.402295434,1,22,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,2,2,2,2,1,,2,1,1,1,1,,,1,1,,,1,2,1,1,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,1,4,4,4,1,1,1,1,1,0
Ghana,GHA,182057809,1.363838871,1,16,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,3,5,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,2,2,3,,1,1,4,4,4,4,4,5,2,2,0,0
Ghana,GHA,203915733,0.959976148,2,22,2,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,1,2,,2,1,2,,,,2,2,1,2,2,2,2,,2,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,1,2,2,,1,0,4,4,4,2,4,1,1,2,1,1
Ghana,GHA,169385086,0.975331941,2,35,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,2,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,2,1,1,1,2,1,,0,1,4,4,4,2,2,3,1,2,0,0
Ghana,GHA,127018832,0.464381152,1,24,2,3,1,2,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,3,2,,2,1,1,2,2,2,2,,1,3,2,1,1,,,1,1,,,1,2,1,2,,,1,2,1,2,,,2,1,2,2,2,2,1,2,,,,,,1,1,2,1,2,2,,1,1,1,1,4,4,1,1,1,1,1,1
Ghana,GHA,205230519,0.665730638,2,32,2,3,1,2,1,1,1,1,2,2,,,1,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,2,1,2,,,,2,1,1,2,2,2,2,,1,3,2,1,1,,,1,1,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,0,1,4,4,4,2,1,1,1,1,1
Ghana,GHA,187957630,0.397752841,1,27,1,5,1,2,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,2,,,,1,2,2,2,2,2,2,,1,3,3,1,1,,,1,1,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,3,3,3,3,,1,,1,1,4,1,4,4,4,1,1,1,1,0
Ghana,GHA,180120873,1.861312342,1,34,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,1,2,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,4,4,2,1,,1,1,4,4,4,4,4,3,1,2,0,0
Ghana,GHA,117610074,1.362126314,1,40,1,1,1,2,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,5,1,2,1,0
Ghana,GHA,160814886,1.590073897,2,49,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,1,,,,,,,,,,,2,,,3,1,2,,,,2,2,1,2,2,2,1,,7,,,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,1,2,,1,1,4,4,4,4,4,1,1,2,0,0
Ghana,GHA,159495308,0.384869013,2,30,2,4,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,1,1,1,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,1,2,1,1,1,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,3,3,2,3,,0,1,4,4,4,2,3,1,1,2,1,0
Ghana,GHA,116841286,0.390113131,1,30,2,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,1,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,2,5,1,1,1,0
Ghana,GHA,200683024,0.804590869,1,20,1,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,2,,2,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,4,1,,0,0,4,4,4,4,4,1,1,2,1,0
Ghana,GHA,168498878,0.381037369,2,36,2,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,4,4,1,2,2,2,2,,6,3,2,1,1,,,1,1,,,1,2,2,,,1,1,4,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,0,1,4,4,4,2,1,1,1,1,0
Ghana,GHA,128772305,0.403132033,2,32,2,5,1,1,1,1,1,2,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,2,1,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,3,,,,,2,,,,,,3,3,3,3,,1,,1,0,4,4,5,4,2,1,1,1,1,0
Ghana,GHA,115423551,0.825162869,2,36,2,3,1,2,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,1,1,2,2,2,2,2,,1,2,1,1,1,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,1,1,,1,1,4,4,4,4,1,1,1,1,1,1
Ghana,GHA,125825670,0.744879807,1,31,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,0,4,4,4,4,4,5,1,2,0,0
Ghana,GHA,182894316,0.435689361,2,26,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,2,2,1,2,2,,5,1,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,0,1,4,4,4,2,2,1,1,1,1,0
Ghana,GHA,153833628,0.708829283,2,30,3,5,1,1,1,1,0,1,1,1,1,2,2,1,2,,,,1,2,2,,1,,,,,,,,,,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,3,2,1,2,2,2,1,1,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,1,4,4,4,2,1,1,1,1,0
Ghana,GHA,136634639,1.439635609,2,18,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,3,1,2,1,2,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,1,4,2,,0,1,4,4,4,4,4,2,2,1,0,0
Ghana,GHA,148078622,0.875322774,1,25,3,5,1,2,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,2,2,2,1,2,,,2,1,2,,,,2,1,2,2,2,2,1,,1,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,1,4,4,4,4,1,1,1,1,0
Ghana,GHA,111386768,1.109700341,2,22,2,4,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,2,1,1,,1,2,1,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,1,1,1,2,,,2,1,2,1,2,2,,0,1,1,4,4,1,4,1,1,1,1,0
Ghana,GHA,170607653,1.797507682,1,50,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,2,1,1,1,2,1,1,5,1,1,1,2,1,2,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,1,,,1,1,4,1,2,1,,1,1,2,4,4,1,4,3,1,2,1,0
Ghana,GHA,174980843,0.372439904,1,25,2,3,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,1,2,1,1,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,2,2,2,,0,1,4,4,4,2,2,5,1,1,1,0
Ghana,GHA,137044072,1.032682971,2,42,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,1,0,2,4,4,4,4,3,1,1,0,0
Ghana,GHA,161591939,0.306325514,2,29,2,3,1,2,1,1,1,1,1,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,1,1,1,1,2,1,1,1,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,1,,1,1,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,192011663,1.247162659,2,23,2,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,1,2,2,1,2,,,,,,,1,1,1,1,1,1,,2,1,1,3,2,,2,2,2,2,2,2,2,,2,3,2,1,1,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,2,4,4,4,2,1,1,1,1,1
Ghana,GHA,183010705,0.376375302,1,25,2,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,1,2,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,1,1,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,1,1,1,1,1,0
Ghana,GHA,192339509,1.823493612,1,17,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,2,4,1,,1,1,4,4,4,4,4,5,2,2,0,0
Ghana,GHA,197546946,0.440727375,1,19,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,3,2,2,4,1,2,2,1,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,3,,,,,,2,2,2,4,2,1,,1,0,4,4,4,5,4,5,1,2,0,0
Ghana,GHA,153972088,0.628115821,2,18,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,1,1,2,0,0
Ghana,GHA,181379609,0.824224797,2,28,1,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,3,1,2,,,2,1,2,,,,1,1,1,2,2,2,2,,1,3,2,1,1,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,1,0,2,4,4,4,2,1,1,1,1,0
Ghana,GHA,190636162,0.435689361,2,30,2,3,1,1,1,1,1,,,2,,,,,,,,,,,,,,,1,2,2,2,2,1,2,2,,,,,,,1,1,1,1,1,2,,1,1,2,,,,1,2,1,2,1,2,2,,1,1,1,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,1,1,2,1,,,1,1,1,1,4,1,,1,1,4,4,4,1,1,1,1,2,1,1
Ghana,GHA,172815040,0.551665002,1,23,2,3,2,2,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,1,1,1,2,2,2,2,1,3,3,1,1,,,1,1,,,1,1,2,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,1,1,3,3,1,,1,0,2,4,4,4,1,1,1,1,1,0
Ghana,GHA,200523608,0.769738027,2,28,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,2,2,2,2,1,2,1,,,,,,,2,2,2,1,2,,,2,1,2,,,,2,2,2,2,1,2,1,,2,2,4,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,3,3,2,1,,1,1,4,4,4,2,4,1,1,2,1,0
Ghana,GHA,133992246,0.713324844,1,29,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,1,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,3,2,2,2,2,3,2,,8,,,3,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,1,2,2,2,2,,0,0,4,4,4,4,4,6,1,2,0,0
Ghana,GHA,147532300,2.439680259,1,29,1,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,1,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,0,4,4,4,2,4,1,1,1,1,0
Ghana,GHA,179360278,0.621039112,1,49,2,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,1,2,1,,1,1,1,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,2,1,1,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,3,4,4,4,1,1,1,1,1,0
Ghana,GHA,151965751,1.059807352,2,45,2,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,2,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,,7,,,1,2,1,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,2,2,1,2,1,0
Ghana,GHA,189172876,1.638861584,1,63,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,3,1,1,,0,0,2,4,4,4,4,3,1,2,0,0
Ghana,GHA,174988267,1.603149057,1,66,2,5,1,2,1,1,1,2,1,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,2,2,,,,1,1,2,2,2,2,2,,1,3,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,3,3,3,3,,2,,1,0,4,4,1,4,2,1,1,1,1,0
Ghana,GHA,195276908,2.166832272,2,52,1,4,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,1,2,,,,,,,1,1,2,2,2,,,2,2,2,,,,2,2,1,2,1,2,1,,3,3,2,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,1,1,1,2,2,1,,1,1,2,3,2,3,,1,1,4,1,4,2,2,1,1,2,1,0
Ghana,GHA,122178759,0.322115637,1,25,1,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,1,1,,2,1,2,,,,2,2,1,1,2,2,2,2,1,2,2,1,1,,,1,1,,,1,2,2,,,1,1,2,2,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,0,1,4,4,4,2,1,1,1,1,1
Ghana,GHA,126148746,0.560088747,1,27,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,1,4,4,4,4,4,5,2,2,0,0
Ghana,GHA,133571947,0.306325514,2,26,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,,,,,,,,,,,2,,,2,2,4,,,,2,2,2,2,2,2,3,,7,,,3,,,,3,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,1,2,4,2,,0,0,4,4,4,4,4,6,1,2,0,0
Ghana,GHA,192685443,0.925736402,2,38,3,5,1,2,1,1,1,1,1,1,1,2,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,1,1,1,2,1,1,1,,1,3,2,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,1,1,4,4,4,2,1,1,1,1,1
Ghana,GHA,126869277,0.411026697,2,30,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,3,3,3,,1,,0,0,2,4,4,4,2,5,1,1,0,0
Ghana,GHA,154824080,0.936046351,2,67,2,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,1,1,2,1,,,,,,,,,,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,1,,1,2,2,2,2,1,3,3,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,1,,1,0,4,4,4,4,2,1,1,2,1,0
Ghana,GHA,138711373,0.487441132,2,29,3,5,1,2,1,1,1,1,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,2,2,,,1,1,1,1,1,,,1,2,2,,,,,2,,,,,,3,2,2,3,2,2,,1,0,1,4,4,4,2,1,1,1,1,1
Ghana,GHA,139860851,0.707166741,1,35,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
Ghana,GHA,186250246,1.638861584,1,75,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,2,,0,1,4,4,4,2,2,3,1,2,0,0
Ghana,GHA,203871003,2.344792575,1,24,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,1,1,4,4,4,4,4,3,1,2,0,0
Ghana,GHA,145178593,0.737130007,2,30,2,4,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,1,2,2,2,2,,1,2,2,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,2,2,,1,0,4,4,4,4,2,3,1,1,0,0
Ghana,GHA,175575406,0.806264067,2,34,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,1,2,2,1,2,1,2,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,2,2,1,2,1,,1,1,4,4,4,2,2,3,1,2,0,0
Ghana,GHA,185829340,3.768735686,1,80,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,1,1,,,2,,,,,,1,2,2,2,1,,,1,1,2,2,1,,2,,,,,,1,1,4,1,2,1,,0,0,2,2,2,4,4,1,1,2,0,0
Ghana,GHA,181588735,0.483539216,1,39,2,5,1,2,1,1,1,2,2,2,,,2,2,2,,,,1,1,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,2,2,,,,1,1,1,2,2,2,2,,3,3,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,2,1,1,1,1,0
Ghana,GHA,189899703,0.306325514,1,29,2,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,3,1,1,2,2,2,2,,8,,,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,1,,1,0,1,4,4,4,2,1,1,1,1,0
Ghana,GHA,201314366,0.954078426,2,38,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,1,2,,,,2,2,1,2,2,2,1,,1,2,1,1,2,1,1,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,2,2,1,2,0,0
Ghana,GHA,198122793,0.953807245,1,40,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,1,7,,,1,2,1,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,4,1,1,,1,1,4,4,4,2,4,3,2,2,0,0
Ghana,GHA,193628083,0.338447624,1,34,2,4,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,2,,1,0,4,4,4,4,4,5,2,2,0,0
Ghana,GHA,120077938,0.581179231,2,19,2,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,,,,,,1,1,2,1,1,1,,2,2,2,,,,2,2,2,2,2,2,1,,2,2,2,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,3,3,,1,,0,1,4,4,4,4,4,4,1,1,1,1
Ghana,GHA,179440627,1.193258523,1,34,2,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,2,1,2,2,2,2,,1,3,2,1,1,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,2,1,1,2,1,0
Ghana,GHA,140831757,1.104120455,2,40,1,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,1,2,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,2,1,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,1,4,4,4,2,2,1,1,2,1,0
Ghana,GHA,205743997,1.085210255,1,15,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,3,3,,1,,1,0,4,4,4,4,4,5,2,2,0,0
Ghana,GHA,156058415,1.923428283,2,30,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,2,2,2,3,4,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,4,2,1,,1,0,4,4,4,2,4,5,1,2,0,0
