resp_id,wave,adopts_mm,has_account,made_digital_payment,income_quintile,education,age,female,urban,owns_mobile,has_internet,employed,borrowed_formal,saved_formal
128650613,2021,1,1,1,5,2.0,31.0,1,0,1,1,1,0,0
117882398,2021,1,1,1,5,2.0,29.0,0,0,1,1,1,0,1
176277294,2021,0,0,0,2,1.0,35.0,1,1,0,1,1,0,0
164472512,2021,1,1,1,4,1.0,27.0,1,0,1,1,1,0,0
115194603,2021,1,1,1,2,2.0,35.0,1,0,1,1,1,0,0
136692449,2021,0,0,0,2,1.0,18.0,0,0,1,1,0,0,0
170237460,2021,0,0,0,1,2.0,30.0,0,1,1,1,1,0,0
124197960,2021,0,1,1,1,2.0,34.0,0,0,1,1,0,0,0
111192989,2021,1,1,1,5,1.0,37.0,1,1,1,1,1,0,0
124981103,2021,0,0,0,3,2.0,17.0,1,0,0,1,1,0,0
204520128,2021,0,1,0,4,1.0,64.0,1,0,1,1,1,1,0
124980333,2021,0,0,0,4,1.0,40.0,0,0,1,1,1,0,0
189109689,2021,0,0,0,3,1.0,57.0,0,0,1,1,1,0,0
153917533,2021,0,0,0,1,2.0,21.0,0,0,1,1,0,0,0
118211414,2021,1,1,1,2,2.0,26.0,1,1,1,1,1,0,0
191728020,2021,0,1,1,2,1.0,30.0,1,1,1,1,1,0,1
128023367,2021,1,1,1,2,1.0,29.0,1,1,1,1,1,0,0
195195422,2021,1,1,1,5,3.0,30.0,0,0,1,1,1,0,1
162632859,2021,0,1,1,2,2.0,60.0,0,1,0,1,1,0,0
198212138,2021,0,0,0,2,1.0,25.0,1,0,1,1,0,0,0
210047396,2021,0,0,0,3,1.0,53.0,0,1,1,1,1,0,0
164034954,2021,1,1,1,1,1.0,36.0,1,1,1,1,1,0,0
129722289,2021,1,1,1,5,2.0,35.0,0,1,0,1,1,0,0
139016533,2021,1,1,1,4,3.0,56.0,0,0,1,1,1,0,1
177177961,2021,0,0,0,2,2.0,16.0,0,0,0,1,0,0,0
193015709,2021,0,0,0,3,2.0,23.0,0,0,1,1,1,0,0
205490056,2021,1,1,1,2,1.0,53.0,1,0,1,1,1,0,0
112475434,2021,1,1,1,4,3.0,23.0,0,1,1,1,1,0,0
142679627,2021,1,1,1,5,3.0,29.0,0,0,1,1,1,0,0
138507367,2021,0,1,1,3,2.0,61.0,1,0,1,1,1,0,1
143182808,2021,1,1,1,5,2.0,19.0,1,0,0,1,1,0,0
139780159,2021,0,0,0,2,1.0,35.0,0,1,1,1,1,0,0
172205138,2021,1,1,1,2,2.0,25.0,0,0,1,1,1,0,0
207284144,2021,1,1,1,3,2.0,38.0,0,1,1,1,1,0,1
119337594,2021,1,1,1,3,2.0,31.0,1,0,1,1,1,0,0
177170670,2021,1,1,1,5,1.0,29.0,0,0,1,1,1,0,0
202116944,2021,1,1,1,1,2.0,19.0,1,0,1,1,0,0,0
127689391,2021,1,1,1,5,2.0,26.0,0,0,1,1,1,0,0
193722287,2021,1,1,1,3,2.0,25.0,1,0,1,1,1,0,0
119878564,2021,1,1,1,4,2.0,30.0,0,1,1,1,1,0,0
208066556,2021,0,0,0,2,2.0,48.0,0,1,1,1,1,0,0
188549577,2021,1,1,1,5,2.0,22.0,1,0,1,1,1,0,0
182919677,2021,1,1,1,1,2.0,17.0,0,0,1,1,0,0,0
165457913,2021,1,1,1,2,2.0,18.0,0,0,1,1,1,0,0
111470296,2021,1,1,1,4,2.0,39.0,1,0,1,1,1,0,0
135253254,2021,1,1,1,4,2.0,23.0,0,1,1,1,1,0,0
203988855,2021,0,0,0,3,1.0,27.0,1,0,0,1,0,0,0
126159925,2021,0,0,0,4,2.0,30.0,0,1,1,1,1,0,0
125650202,2021,1,1,1,5,2.0,25.0,0,0,1,1,1,0,0
127680195,2021,0,0,0,3,1.0,32.0,1,1,1,1,1,0,0
200576297,2021,1,1,1,5,2.0,25.0,0,0,1,1,1,0,1
193203322,2021,1,1,1,4,1.0,30.0,0,0,1,1,1,0,0
181905033,2021,0,0,0,4,2.0,66.0,1,0,0,1,0,0,0
202324918,2021,1,1,1,1,2.0,29.0,1,0,1,1,0,0,0
179693908,2021,0,0,0,4,2.0,25.0,0,1,1,1,1,0,0
174187766,2021,1,1,1,2,1.0,27.0,0,1,1,1,1,0,0
150861350,2021,1,1,1,2,2.0,20.0,0,0,1,1,0,0,0
131998971,2021,1,1,1,5,2.0,42.0,0,1,1,1,1,0,1
150015807,2021,1,1,1,5,2.0,24.0,0,0,1,1,1,0,0
184904561,2021,1,1,1,1,2.0,18.0,0,0,1,1,0,0,0
116103404,2021,1,1,1,1,2.0,23.0,0,0,1,1,1,0,0
189084941,2021,1,1,1,1,2.0,39.0,0,0,1,1,1,0,0
152849383,2021,1,1,1,1,2.0,15.0,1,1,0,1,1,0,0
163236275,2021,0,0,0,5,2.0,24.0,0,0,0,1,1,0,0
142685683,2021,0,1,0,3,2.0,25.0,1,1,1,1,1,0,0
131639781,2021,1,1,1,5,2.0,20.0,0,0,1,1,1,0,1
124909035,2021,1,1,1,3,2.0,27.0,0,1,1,1,1,0,1
182566063,2021,1,1,1,4,2.0,27.0,0,0,1,1,0,0,0
174549036,2021,0,0,0,1,1.0,40.0,1,1,1,1,1,0,0
197465747,2021,1,1,1,3,2.0,21.0,0,0,1,1,1,0,0
144382947,2021,1,1,1,3,2.0,20.0,1,0,1,1,0,0,0
154202207,2021,1,1,1,5,2.0,30.0,0,0,1,1,1,0,1
207029749,2021,1,1,1,5,2.0,24.0,0,0,1,1,1,0,0
133380737,2021,1,1,1,4,2.0,27.0,0,0,1,1,1,0,0
120003038,2021,1,1,1,5,2.0,27.0,0,0,1,1,1,0,0
170482483,2021,0,0,0,4,2.0,71.0,1,1,0,1,1,0,0
210167778,2021,0,0,0,2,1.0,55.0,1,0,0,1,1,0,0
145071534,2021,1,1,1,5,2.0,18.0,1,0,1,1,1,0,0
123939842,2021,1,1,1,4,2.0,23.0,0,0,1,1,1,0,0
208110394,2021,1,1,1,3,1.0,26.0,0,1,1,1,1,0,0
169366943,2021,1,1,1,5,3.0,28.0,0,0,1,1,1,0,1
184982062,2021,1,1,1,5,3.0,29.0,0,0,1,1,1,0,1
118864956,2021,0,0,0,2,2.0,62.0,0,1,1,1,1,0,0
129569219,2021,1,1,1,5,1.0,32.0,1,1,1,1,1,0,0
120951814,2021,0,0,0,4,1.0,20.0,0,1,1,1,1,0,0
148099270,2021,0,0,0,4,1.0,35.0,1,0,0,1,0,0,0
172532771,2021,1,1,1,4,2.0,21.0,0,0,1,1,0,0,0
185851023,2021,1,1,1,5,2.0,27.0,0,0,1,1,1,0,1
165609820,2021,1,1,1,5,2.0,30.0,0,0,0,1,1,0,0
145057900,2021,1,1,1,3,1.0,29.0,0,0,1,1,1,0,1
127423387,2021,1,1,1,5,2.0,23.0,0,0,1,1,1,0,0
156776418,2021,1,1,1,4,2.0,40.0,1,0,1,1,1,0,0
168039244,2021,0,0,0,5,1.0,52.0,0,0,0,1,1,0,0
124462959,2021,0,0,0,4,2.0,18.0,1,1,0,1,0,0,0
205147739,2021,0,0,0,2,2.0,18.0,1,0,1,1,1,0,0
179738832,2021,0,1,0,3,2.0,23.0,1,0,0,1,1,0,0
195410971,2021,1,1,1,1,2.0,27.0,0,0,1,1,1,0,0
166983835,2021,1,1,1,4,2.0,44.0,0,1,1,1,1,0,0
182436086,2021,1,1,1,4,2.0,35.0,1,0,1,1,1,0,1
179187205,2021,1,1,1,4,2.0,53.0,1,0,1,1,1,1,0
193690465,2021,0,0,0,4,1.0,20.0,1,1,1,1,0,0,0
174648453,2021,1,1,1,5,2.0,53.0,0,0,1,1,1,0,1
136809267,2021,1,1,1,4,2.0,29.0,0,0,1,1,1,0,0
189471427,2021,0,1,1,4,2.0,64.0,1,0,1,1,1,1,0
136932862,2021,1,1,1,3,2.0,28.0,1,1,1,1,1,0,0
160819991,2021,1,1,1,1,2.0,28.0,0,1,1,1,1,0,1
183881484,2021,1,1,1,3,2.0,20.0,0,0,1,1,0,0,1
181409809,2021,0,0,0,2,1.0,48.0,1,0,1,1,0,0,0
202509824,2021,1,1,1,5,3.0,29.0,1,0,1,1,1,1,1
183670004,2021,1,1,1,5,2.0,40.0,0,0,1,1,1,1,0
144657328,2021,1,1,1,5,2.0,25.0,0,1,1,1,1,0,1
116507897,2021,1,1,1,5,3.0,28.0,1,1,1,1,1,1,1
194819526,2021,1,1,1,5,2.0,22.0,1,0,1,1,1,0,0
129930184,2021,1,1,1,3,2.0,22.0,0,1,1,1,1,0,0
205330884,2021,1,1,1,1,1.0,34.0,1,1,1,1,1,0,0
141553297,2021,0,0,0,1,2.0,34.0,0,1,1,1,1,0,0
113972686,2021,1,1,1,4,2.0,24.0,0,0,1,1,0,0,0
124807493,2021,1,1,1,5,2.0,26.0,0,0,1,1,1,0,1
125506461,2021,1,1,1,3,2.0,36.0,1,0,1,1,1,0,0
184203223,2021,1,1,1,5,3.0,44.0,0,0,1,1,1,1,1
194154926,2021,0,0,0,4,2.0,32.0,0,0,1,1,1,0,0
171488482,2021,1,1,1,2,1.0,21.0,1,1,0,1,0,0,0
176596588,2021,0,0,0,1,1.0,50.0,0,1,1,1,1,0,0
207766003,2021,1,1,1,4,2.0,23.0,0,1,1,1,1,0,0
160501930,2021,0,1,1,1,2.0,49.0,1,0,1,1,1,0,0
164498333,2021,1,1,1,1,1.0,39.0,0,1,1,1,1,0,0
208636397,2021,1,1,1,1,2.0,28.0,0,0,1,1,0,0,0
180538452,2021,1,1,1,3,2.0,23.0,1,0,1,1,0,0,0
141128621,2021,1,1,1,4,2.0,27.0,1,0,1,1,1,0,0
126363601,2021,1,1,1,2,2.0,25.0,1,1,1,1,1,0,0
164433544,2021,1,1,1,5,2.0,46.0,0,0,1,1,1,0,0
201157388,2021,1,1,1,5,2.0,41.0,0,0,1,1,1,0,1
122833563,2021,0,0,0,3,1.0,50.0,0,1,0,1,0,0,0
138599365,2021,0,1,1,2,1.0,55.0,0,0,1,1,1,1,1
118465227,2021,0,0,0,4,1.0,28.0,0,1,1,1,1,0,0
133447501,2021,0,0,0,1,1.0,45.0,1,0,1,1,1,0,0
151639752,2021,1,1,1,2,2.0,26.0,1,0,1,1,1,0,0
200969408,2021,1,1,1,5,3.0,46.0,1,0,1,1,1,1,1
127103316,2021,1,1,1,4,2.0,25.0,1,1,1,1,1,0,1
191220104,2021,1,1,1,5,3.0,34.0,0,0,1,1,0,0,0
189255044,2021,1,1,1,3,2.0,20.0,0,1,1,1,1,0,0
183928706,2021,1,1,1,1,2.0,26.0,1,0,1,1,0,0,0
202375372,2021,0,0,0,1,2.0,19.0,1,1,1,1,1,0,0
139870051,2021,1,1,1,5,2.0,42.0,0,1,1,1,1,0,1
139117594,2021,1,1,1,3,2.0,24.0,1,1,1,1,1,0,0
151824528,2021,0,0,0,3,2.0,23.0,1,1,1,1,1,0,0
151707601,2021,1,1,1,3,2.0,19.0,0,0,1,1,1,0,1
170572205,2021,0,0,0,4,1.0,30.0,0,1,0,1,1,0,0
187348089,2021,1,1,1,3,2.0,23.0,0,0,1,1,1,0,1
203108313,2021,1,1,1,4,1.0,18.0,1,1,1,1,1,0,0
170784859,2021,1,1,1,5,2.0,22.0,1,0,1,1,0,0,0
177328026,2021,1,1,1,5,2.0,33.0,0,0,1,1,1,0,1
167734614,2021,0,0,0,1,2.0,17.0,1,0,1,1,0,0,0
195681708,2021,0,0,0,1,2.0,19.0,1,1,0,1,1,0,0
175855239,2021,1,1,1,5,1.0,22.0,1,0,1,1,1,0,1
161923640,2021,0,1,1,5,3.0,80.0,0,0,1,1,0,0,0
123339331,2021,0,0,0,1,1.0,52.0,0,1,0,1,1,0,0
140450966,2021,0,0,0,3,2.0,24.0,0,0,1,1,1,0,0
130805016,2021,0,0,0,2,2.0,23.0,1,1,1,1,1,0,0
166409095,2021,1,1,1,3,2.0,18.0,1,1,1,1,0,0,0
191893580,2021,0,0,0,1,1.0,40.0,1,1,0,1,1,0,0
174025189,2021,1,1,1,5,2.0,17.0,1,0,1,1,0,0,0
115022974,2021,1,1,1,2,1.0,29.0,1,1,1,1,1,0,0
118237062,2021,0,1,0,2,1.0,35.0,1,0,1,1,1,0,0
139823064,2021,0,0,0,5,2.0,17.0,1,1,0,1,0,0,0
159828153,2021,1,1,1,1,2.0,30.0,1,0,1,1,1,0,0
125666331,2021,1,1,1,1,2.0,28.0,0,0,1,1,1,0,0
199704957,2021,0,0,0,3,1.0,40.0,1,1,0,1,1,0,0
171679355,2021,1,1,1,4,2.0,24.0,0,1,1,1,1,0,0
165362152,2021,0,1,1,5,2.0,25.0,0,0,1,1,1,0,0
146879949,2021,1,1,1,5,2.0,47.0,0,0,1,1,1,0,1
200939723,2021,0,0,0,1,1.0,20.0,1,1,0,1,1,0,0
143105740,2021,1,1,1,3,1.0,17.0,0,0,1,1,1,0,0
182016027,2021,0,0,0,1,1.0,17.0,1,1,0,1,1,0,0
139874818,2021,1,1,1,4,2.0,32.0,1,0,1,1,1,0,0
134675463,2021,1,1,1,1,2.0,48.0,1,0,1,1,1,0,0
119142426,2021,0,0,0,2,2.0,25.0,0,0,1,1,1,0,0
182429876,2021,0,0,0,1,1.0,27.0,1,1,1,1,1,0,0
123146174,2021,1,1,1,3,1.0,52.0,0,1,1,1,1,0,0
112731601,2021,0,1,1,5,2.0,29.0,0,0,1,1,1,0,0
152868684,2021,1,1,1,5,3.0,31.0,0,0,1,1,1,0,1
114111202,2021,0,0,0,1,1.0,41.0,1,1,0,1,1,0,0
190798475,2021,1,1,1,5,2.0,19.0,1,0,1,1,0,0,0
171124636,2021,1,1,1,4,2.0,19.0,0,1,1,1,1,0,0
115659610,2021,1,1,1,4,2.0,75.0,0,1,0,1,0,0,0
167281735,2021,1,1,1,5,2.0,27.0,0,0,1,1,1,0,1
128154032,2021,1,1,1,5,2.0,27.0,0,0,1,1,1,0,0
196220958,2021,1,1,1,5,1.0,26.0,0,0,1,1,1,0,0
179677549,2021,1,1,1,1,2.0,21.0,0,1,1,1,1,1,0
174770020,2021,1,1,1,5,2.0,32.0,0,0,1,1,1,0,1
141965531,2021,0,0,0,1,2.0,25.0,0,0,1,1,0,0,0
148354065,2021,1,1,1,5,3.0,40.0,0,0,1,1,1,1,0
163134872,2021,0,0,0,1,2.0,15.0,0,0,1,1,0,0,0
162611069,2021,1,1,1,5,1.0,40.0,1,1,1,1,1,0,0
194316174,2021,1,1,1,5,2.0,30.0,1,0,1,1,1,0,0
165355826,2021,1,1,1,4,2.0,37.0,1,0,1,1,1,1,1
137897930,2021,1,1,1,3,2.0,28.0,0,0,1,1,1,0,1
167635368,2021,1,1,1,4,2.0,30.0,0,1,1,1,1,0,1
135138602,2021,0,0,0,1,2.0,22.0,1,0,1,1,0,0,0
204334391,2021,1,1,1,5,3.0,29.0,1,1,0,1,1,0,1
209185167,2021,0,0,0,1,1.0,40.0,1,1,0,1,1,0,0
204549122,2021,1,1,1,2,1.0,22.0,0,0,1,1,1,0,0
168429218,2021,0,0,0,5,2.0,18.0,0,0,1,1,0,0,0
180039028,2021,1,1,1,3,2.0,22.0,0,0,1,1,0,0,0
202337622,2021,1,1,1,4,2.0,16.0,0,0,1,1,0,0,0
145960955,2021,1,1,1,4,2.0,27.0,0,1,1,1,1,0,0
116547608,2021,1,1,1,4,2.0,38.0,0,0,1,1,1,0,0
177511358,2021,0,1,1,3,1.0,45.0,1,0,1,1,1,0,0
167140390,2021,1,1,1,1,1.0,25.0,1,0,1,1,1,0,0
128137575,2021,0,0,0,5,2.0,17.0,0,0,1,1,0,0,0
123804081,2021,0,1,1,5,2.0,35.0,1,0,1,1,1,0,1
200512071,2021,0,0,0,2,1.0,38.0,1,0,0,1,1,0,0
170098342,2021,1,1,1,2,2.0,40.0,1,0,1,1,1,0,0
131965506,2021,1,1,1,3,1.0,32.0,0,1,0,1,1,0,0
159619488,2021,1,1,1,5,2.0,38.0,1,0,1,1,1,0,1
131421110,2021,0,0,0,4,2.0,39.0,1,0,1,1,1,1,0
167417448,2021,0,0,0,4,2.0,15.0,1,0,0,1,0,0,0
188907132,2021,0,0,0,1,2.0,24.0,1,1,1,1,1,0,0
150083545,2021,1,1,1,1,2.0,27.0,1,0,1,1,0,0,0
181404366,2021,0,0,0,5,1.0,31.0,0,0,1,1,1,0,0
182770240,2021,0,1,1,5,2.0,26.0,1,0,1,1,1,0,1
150598527,2021,1,1,1,3,1.0,52.0,1,1,1,1,1,0,0
192791132,2021,1,1,1,4,2.0,24.0,0,1,1,1,1,1,0
168385045,2021,1,1,1,3,2.0,17.0,1,0,1,1,1,0,0
203392246,2021,1,1,1,3,2.0,28.0,0,0,1,1,1,1,0
209667146,2021,1,1,1,5,2.0,21.0,1,0,1,1,1,0,1
141903217,2021,1,1,1,4,2.0,25.0,1,0,1,1,1,0,0
161072746,2021,0,1,1,1,1.0,30.0,1,0,1,1,1,0,0
206160460,2021,1,1,1,1,1.0,29.0,1,1,1,1,1,0,0
131281246,2021,1,1,1,1,1.0,21.0,1,0,1,1,0,0,0
172359017,2021,0,1,1,1,1.0,38.0,1,1,1,1,1,0,0
203380809,2021,0,0,0,5,1.0,40.0,1,0,1,1,1,0,0
184932511,2021,0,0,0,3,2.0,26.0,0,1,0,1,0,0,0
128035110,2021,1,1,1,5,2.0,23.0,0,0,1,1,0,0,1
136110304,2021,1,1,1,5,2.0,25.0,1,0,1,1,1,0,0
136892470,2021,1,1,1,5,2.0,25.0,0,0,1,1,1,0,0
188580348,2021,1,1,1,1,1.0,41.0,1,0,1,1,0,0,0
117545174,2021,1,1,1,5,3.0,24.0,1,0,1,1,1,0,1
140507738,2021,1,1,1,3,2.0,24.0,0,1,1,1,1,0,0
208019735,2021,1,1,1,1,2.0,15.0,0,1,1,1,1,0,0
208059333,2021,1,1,1,5,2.0,24.0,0,1,1,1,1,0,0
166276904,2021,1,1,1,4,2.0,33.0,0,0,1,1,1,0,1
131810761,2021,1,1,1,5,2.0,30.0,1,0,1,1,1,0,0
151868797,2021,1,1,1,4,2.0,42.0,0,0,1,1,1,0,0
140270938,2021,1,1,1,5,3.0,32.0,0,0,1,1,1,1,1
185725468,2021,0,1,1,1,1.0,15.0,1,0,0,1,1,0,1
163093975,2021,1,1,1,1,2.0,26.0,0,0,1,1,1,0,0
187802832,2021,1,1,1,5,3.0,30.0,0,0,1,1,1,1,1
198459620,2021,0,0,0,3,1.0,24.0,1,0,1,1,1,0,0
151574911,2021,1,1,1,4,2.0,28.0,1,0,1,1,1,0,0
181387863,2021,1,1,1,4,3.0,32.0,1,0,1,1,1,0,1
120632000,2021,1,1,1,3,1.0,30.0,1,0,1,1,0,0,0
111377352,2025,1,1,1,3,2.0,45.0,1,1,1,0,1,0,1
111425422,2025,1,1,1,5,2.0,37.0,1,1,1,1,0,1,0
111524531,2025,1,1,1,4,1.0,53.0,1,0,1,1,1,0,0
111573128,2025,1,1,1,4,1.0,23.0,1,1,1,1,1,0,0
111729119,2025,1,1,1,4,2.0,35.0,1,0,1,1,1,0,0
111962256,2025,1,1,1,5,3.0,40.0,0,1,1,1,1,1,1
111997695,2025,1,1,1,4,2.0,35.0,0,1,1,1,1,0,1
112022318,2025,1,1,1,5,2.0,23.0,0,0,1,1,1,0,0
112077408,2025,1,1,1,3,2.0,61.0,0,0,1,1,1,0,0
112104171,2025,1,1,1,5,2.0,28.0,0,0,1,1,1,0,0
112116254,2025,1,1,1,2,1.0,43.0,1,1,1,0,1,0,0
112147772,2025,1,1,1,5,2.0,21.0,0,1,1,1,0,0,0
112255047,2025,1,1,1,1,2.0,20.0,1,1,1,1,0,0,0
112394499,2025,1,1,1,5,2.0,25.0,0,1,1,1,1,0,1
112530175,2025,1,1,1,3,1.0,22.0,1,0,1,1,1,0,0
112550743,2025,1,1,1,4,2.0,23.0,1,0,1,1,1,0,0
112688249,2025,1,1,1,4,2.0,18.0,0,1,1,0,0,0,1
112711863,2025,1,1,1,3,2.0,42.0,0,1,1,1,1,0,1
112734006,2025,1,1,1,3,1.0,24.0,1,1,1,1,1,0,1
112811813,2025,1,1,1,1,2.0,25.0,0,1,1,1,0,0,1
112879205,2025,1,1,1,5,2.0,27.0,0,1,1,1,1,0,1
112897477,2025,0,1,1,2,2.0,28.0,1,0,1,0,1,1,0
113013319,2025,1,1,1,5,2.0,38.0,1,0,1,1,1,0,0
113232434,2025,1,1,1,3,2.0,33.0,0,0,1,1,1,0,1
113360782,2025,1,1,1,3,1.0,47.0,1,0,1,0,1,0,0
113392334,2025,1,1,1,4,2.0,25.0,0,1,1,0,0,0,0
113397555,2025,1,1,1,2,2.0,25.0,1,0,1,1,1,0,0
113553222,2025,1,1,1,1,2.0,18.0,1,0,0,0,0,1,0
113556460,2025,1,1,1,5,3.0,21.0,1,0,1,1,1,0,1
113913026,2025,1,1,1,4,2.0,24.0,1,1,1,1,1,1,1
114067829,2025,1,1,1,2,1.0,55.0,1,1,1,0,1,0,0
114092092,2025,1,1,1,4,2.0,29.0,1,1,1,1,1,1,1
114114193,2025,1,1,1,5,3.0,32.0,0,1,1,1,1,0,1
114202666,2025,1,1,1,3,2.0,32.0,0,0,1,0,1,0,0
114468301,2025,1,1,1,1,1.0,32.0,1,1,1,0,1,0,0
114771142,2025,1,1,1,4,2.0,37.0,1,0,1,1,1,0,0
114907695,2025,1,1,1,1,2.0,20.0,1,0,1,1,0,0,0
115050068,2025,1,1,1,3,2.0,38.0,0,1,1,1,1,1,1
115057001,2025,0,0,0,1,1.0,23.0,1,1,1,0,1,0,0
115352116,2025,1,1,1,3,2.0,23.0,0,0,1,1,1,0,0
115647357,2025,1,1,1,2,2.0,17.0,1,1,1,1,1,0,1
115744765,2025,0,0,0,2,1.0,16.0,1,0,0,0,0,0,0
115839082,2025,1,1,1,5,3.0,40.0,0,0,1,1,1,0,1
116096602,2025,1,1,1,1,2.0,26.0,0,1,1,1,1,0,1
116321250,2025,1,1,1,5,2.0,22.0,1,0,1,0,1,0,1
116325114,2025,1,1,1,1,2.0,62.0,0,1,1,1,0,0,0
116406095,2025,1,1,1,3,2.0,27.0,0,1,1,1,1,0,0
116511769,2025,1,1,1,4,1.0,55.0,1,1,1,1,1,0,0
116532294,2025,1,1,1,4,2.0,25.0,1,1,1,1,1,1,0
116551182,2025,0,0,0,3,2.0,18.0,1,0,1,1,0,0,0
116723243,2025,1,1,1,5,3.0,30.0,0,1,1,1,1,0,1
116727490,2025,1,1,1,5,3.0,32.0,1,0,1,1,1,1,1
116833438,2025,1,1,1,5,2.0,24.0,0,0,1,1,1,0,1
116877181,2025,1,1,1,1,1.0,51.0,1,1,1,0,0,0,0
117019739,2025,1,1,1,2,2.0,21.0,1,1,1,0,1,0,0
117094638,2025,1,1,1,5,3.0,24.0,0,1,1,1,0,0,1
117416972,2025,0,0,0,2,1.0,45.0,1,1,0,0,0,0,0
117580541,2025,1,1,1,4,2.0,28.0,0,0,1,1,1,0,0
117726872,2025,1,1,1,3,2.0,42.0,1,0,1,1,1,0,1
117809193,2025,0,0,0,5,2.0,24.0,1,0,1,0,0,0,0
117855143,2025,1,1,1,4,2.0,24.0,1,0,1,1,0,0,0
117904288,2025,1,1,1,5,1.0,29.0,1,1,1,1,1,0,1
118074157,2025,1,1,1,3,2.0,30.0,0,1,1,1,1,0,0
118208485,2025,1,1,1,4,2.0,25.0,0,0,1,1,1,0,1
118278046,2025,1,1,1,4,2.0,22.0,1,0,1,1,1,0,0
118285596,2025,1,1,1,4,1.0,53.0,1,1,1,0,1,0,0
118489750,2025,1,1,1,4,2.0,18.0,1,1,1,1,0,0,0
118508750,2025,1,1,1,1,1.0,18.0,0,1,1,0,1,0,0
118604383,2025,1,1,1,4,1.0,18.0,1,0,1,0,0,0,0
118607113,2025,1,1,1,1,2.0,37.0,0,1,1,0,1,0,1
118818090,2025,1,1,1,3,1.0,17.0,0,0,1,0,0,0,0
118819966,2025,1,1,1,3,2.0,23.0,0,1,1,1,1,0,0
118827924,2025,0,0,0,1,1.0,35.0,1,1,0,0,1,0,0
118850478,2025,0,0,0,2,2.0,34.0,1,0,1,0,0,0,0
118866079,2025,1,1,1,5,3.0,28.0,0,1,1,1,1,0,1
118890132,2025,0,0,0,2,2.0,17.0,1,0,1,0,0,0,0
118968690,2025,1,1,1,1,1.0,19.0,0,1,1,0,1,0,1
119002701,2025,1,1,1,5,2.0,30.0,1,0,1,1,1,0,0
119030338,2025,1,1,1,3,2.0,24.0,0,0,1,1,0,1,1
119152341,2025,1,1,1,4,3.0,39.0,1,1,1,1,1,0,1
119417163,2025,1,1,1,5,3.0,45.0,1,0,1,1,1,1,1
119470141,2025,1,1,1,1,2.0,64.0,1,0,1,1,1,0,0
119557359,2025,1,1,1,5,2.0,31.0,0,0,1,1,1,0,0
119648881,2025,1,1,1,5,2.0,20.0,1,1,1,1,1,0,0
119761905,2025,1,1,1,2,2.0,45.0,1,0,1,0,1,0,0
119769281,2025,0,0,0,3,1.0,18.0,1,0,1,0,0,0,0
119806513,2025,1,1,1,5,2.0,39.0,0,0,1,1,1,1,1
119942504,2025,0,1,1,3,2.0,36.0,0,0,1,1,0,0,0
120119188,2025,1,1,1,5,3.0,35.0,1,0,1,1,1,1,1
120182655,2025,1,1,1,3,2.0,33.0,0,0,1,1,1,0,0
120231425,2025,1,1,1,3,2.0,20.0,1,1,1,1,0,0,0
120239797,2025,1,1,1,3,2.0,24.0,0,0,1,1,1,0,1
120317244,2025,1,1,1,5,2.0,21.0,0,1,1,1,1,1,1
120377252,2025,0,0,0,1,2.0,20.0,0,1,0,0,1,0,0
120464456,2025,1,1,1,5,3.0,37.0,0,1,1,1,1,1,1
120532463,2025,1,1,1,4,2.0,26.0,0,1,1,1,1,0,1
120574438,2025,1,1,1,1,1.0,25.0,0,0,1,1,1,0,1
120594655,2025,0,0,0,1,1.0,55.0,0,1,0,0,1,0,0
120613716,2025,1,1,1,4,2.0,56.0,0,1,1,1,1,0,1
120629129,2025,1,1,1,4,2.0,25.0,0,0,1,1,1,0,1
120713675,2025,1,1,1,1,2.0,18.0,0,1,1,1,0,0,0
120944379,2025,1,1,1,2,2.0,28.0,1,0,1,0,1,0,0
120951024,2025,0,0,0,4,2.0,27.0,1,0,1,1,0,0,0
120952385,2025,1,1,1,5,1.0,30.0,0,0,1,1,1,0,0
121126001,2025,0,0,0,1,1.0,39.0,1,1,1,0,1,0,0
121135856,2025,1,1,1,1,1.0,53.0,0,0,1,0,0,0,0
121347347,2025,0,0,0,2,1.0,39.0,1,1,1,0,1,0,0
121448043,2025,1,1,1,5,1.0,42.0,0,0,1,0,1,0,0
121459343,2025,1,1,1,4,2.0,55.0,1,1,1,0,0,0,0
121596773,2025,1,1,1,1,2.0,20.0,0,1,1,1,1,0,1
121767035,2025,1,1,1,5,1.0,59.0,0,0,1,1,1,0,0
121817846,2025,1,1,1,3,3.0,30.0,1,1,1,1,1,0,0
121932117,2025,1,1,1,5,3.0,35.0,0,1,1,1,1,0,1
121944729,2025,0,1,1,3,2.0,61.0,0,0,1,1,0,1,0
121946869,2025,1,1,1,1,2.0,28.0,1,1,1,0,1,0,0
121949424,2025,1,1,1,5,2.0,25.0,1,1,1,1,0,0,0
121985050,2025,1,1,1,4,2.0,26.0,1,1,1,1,1,0,0
122124613,2025,1,1,1,5,1.0,29.0,1,1,1,0,1,0,0
122146255,2025,0,1,1,4,2.0,24.0,0,0,1,1,1,0,0
122208429,2025,1,1,1,1,2.0,33.0,0,0,0,0,1,0,0
122265372,2025,1,1,1,4,3.0,42.0,0,0,1,1,1,0,1
122400764,2025,0,0,0,4,2.0,15.0,1,1,0,1,0,0,0
122479140,2025,1,1,1,4,2.0,37.0,0,0,1,1,1,0,1
122554817,2025,1,1,1,4,2.0,26.0,1,0,1,1,1,0,0
